created_date,job_title,job_title,min_salary,max_salary,salary_unit,city,district
2023-08-01,Java Developer (N2) | T9161,Software Engineer,,,VND,Toàn Quốc,
2023-08-01,Android Technical Leader | T9154,Android Technical Leader | T9154,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Delivery Manager | T9153,Delivery Manager | T9153,,,VND,Hà Nội,Cầu Giấy
2023-08-01,.Net | T9152,.Net | T9152,,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Front End Developer | T9151,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Android Developer | T9150,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Sinh Lễ Tân,Thực Tập Sinh Lễ Tân,3.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Java Technical Leader | T9149,Java Technical Leader | T9149,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Technical Project Manager | T9148,Technical Project Manager | T9148,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Java Developer | T9147,Software Engineer,,,VND,Toàn Quốc,
2023-08-01,Tester N3 | T9146,Tester N3 | T9146,,,VND,Toàn Quốc,
2023-08-01,System Administrator Thu Nhập 18.000.000 ??? 25.000.000 Vnđ/Tháng,System Administrator Thu Nhập 18.000.000 ??? 25.000.000 Vnđ/Tháng,18.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Frontend Developer( Reactjs),Software Engineer,17.0,27.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Nhân Viên Giám Sát An Toàn Thông Tin,Nhân Viên Giám Sát An Toàn Thông Tin,,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Thực Tập Sinh Công Nghệ,Thực Tập Sinh Công Nghệ,4.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Backend Engineer (Golang),Backend Engineer (Golang),,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Japanese Business Analyst (Brse/IT Comtor),Japanese Business Analyst (Brse/IT Comtor),,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Front-End Developer - (Reactjs),Software Engineer,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Devops Engineer (Junior/Middle),Devops Engineer (Junior/Middle),,,VND,Hồ Chí Minh,
2023-08-01,Web Ar Developer - Lương $600 - $1200,Software Engineer,600.0,1200.0,USD,Hồ Chí Minh,Tân Bình
2023-08-01,Nhân Viên Lập Trình Html (Html Coder),Nhân Viên Lập Trình Html (Html Coder),8.0,12.0,VND,Đà Nẵng,Sơn Trà
2023-08-01,"Mobile Developer (JavaScript, Cordova Framework)",Software Engineer,20.0,,VND,Hà Nội,
2023-08-01,Nhân Viên IT/ Business Application (Quản Trị Hệ Thống),Nhân Viên IT/ Business Application (Quản Trị Hệ Thống),,,VND,Hà Nội,
2023-08-01,Nhân Viên Smartcontract,Nhân Viên Smartcontract,1500.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Backend Developer,Software Engineer,2500.0,3000.0,USD,Hà Nội,Cầu Giấy
2023-08-01,"Chuyên Viên Triển Khai Và Vận Hành Hệ Thống Golf 3D, Lương 9-15 Triệu","Chuyên Viên Triển Khai Và Vận Hành Hệ Thống Golf 3D, Lương 9-15 Triệu",9.0,15.0,VND,Hồ Chí Minh: Thủ Đức: Đà Nẵng: Hải Châu,
2023-08-01,Thực Tập Frontend Mobile App (Fulltime),Thực Tập Frontend Mobile App (Fulltime),,,VND,Hà Nội,Hoàng Mai
2023-08-01,Employee Experience Executive,Employee Experience Executive,,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Chuyên Viên Kiểm Soát Chất Lượng Giảng Dạy (Quận 1/HCM),Chuyên Viên Kiểm Soát Chất Lượng Giảng Dạy (Quận 1/HCM),7.0,12.0,VND,Hồ Chí Minh,Quận 1
2023-08-01,Delivery Manager N2 | T9144,Delivery Manager N2 | T9144,,,VND,Toàn Quốc,
2023-08-01,Senior Business Development,Senior Business Development,20.0,45.0,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Brse N2 | T9143,Brse N2 | T9143,,,VND,Toàn Quốc,
2023-08-01,Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (Senior IT Business Analyst) - Ta 130 - Hà Nội,Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (Senior IT Business Analyst) - Ta 130 - Hà Nội,,,VND,Hà Nội,Đống Đa
2023-08-01,"Java Developer, Offer 2000$,Trên 3 Năm Kinh Nghiệm",Software Engineer,2000.0,,USD,Hồ Chí Minh,Phú Nhuận
2023-08-01,Account Manager N1 | T9140,Account Manager N1 | T9140,,,VND,Toàn Quốc,
2023-08-01,Shopify Developer,Software Engineer,700.0,1000.0,USD,Nghệ An,TP Vinh
2023-08-01,Lập Trình Viên Wordpress,Lập Trình Viên Wordpress,10.0,15.0,VND,Nghệ An,TP Vinh
2023-08-01,Software Engineer (Python),Software Engineer (Python),,,VND,Hà Nội,
2023-08-01,Nhân Viên Triển Khai Phần Mềm,Nhân Viên Triển Khai Phần Mềm,8.0,12.0,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Java Developer | T9139,Software Engineer,35.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Mobile Developer (React Native),Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Chuyên Viên Kiểm Soát Chất Lượng Giảng Dạy [Quận 1/HCM],Chuyên Viên Kiểm Soát Chất Lượng Giảng Dạy [Quận 1/HCM],7.0,12.0,VND,Hồ Chí Minh,Quận 1
2023-08-01,Lập Trình Viên IOS (Làm Việc Tại Tp. HCM),Lập Trình Viên IOS (Làm Việc Tại Tp. HCM),,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Lập Trình Viên AI-Ocr,Lập Trình Viên AI-Ocr,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Lập Trình AI/Xử Lý Ảnh,Thực Tập Lập Trình AI/Xử Lý Ảnh,,,VND,Hà Nội,Cầu Giấy
2023-08-01,UI/ UX Designer In Can Tho,UI/ UX Designer In Can Tho,10.0,,VND,Cần Thơ,Ninh Kiều
2023-08-01,Thực Tập Lập Trình C/C++ (Phát Triển Ứng Dụng AI),Thực Tập Lập Trình C/C++ (Phát Triển Ứng Dụng AI),,,VND,Hà Nội,Cầu Giấy
2023-08-01,Java Dev (Fullstack - Up To 2000$ Gross),Java Dev (Fullstack - Up To 2000$ Gross),2000.0,,USD,Hồ Chí Minh,Phú Nhuận
2023-08-01,Tester (Không Yêu Cầu Tiếng Anh - 2.5+ Kinh Nghiệm Trở Lên),Tester (Không Yêu Cầu Tiếng Anh - 2.5+ Kinh Nghiệm Trở Lên),1500.0,,USD,Hồ Chí Minh,Tân Bình
2023-08-01,Automation Tester,Automation Tester,,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Lập Trình Viên Bigdata (Lương Upto 60 Triệu),Lập Trình Viên Bigdata (Lương Upto 60 Triệu),35.0,60.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Bigdata ( Ngành CNTT - Lương Upto 60M),Lập Trình Viên Bigdata ( Ngành CNTT - Lương Upto 60M),35.0,60.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Kỹ Sư Quản Trị Hệ Thống Công Nghệ Thông Tin,Kỹ Sư Quản Trị Hệ Thống Công Nghệ Thông Tin,18.0,22.0,VND,Hà Nội,Thạch Thất
2023-08-01,Project Manager,Project Manager,3000.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Business Analyst,Business Analyst,3000.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Java Developer (English),Software Engineer,2000.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Fresher Backend Java,Fresher Backend Java,2.0,10.0,VND,Hà Nội,Cầu Giấy
2023-08-01,"Nhân Viên Phát Triển Phần Mềm ( Không Yêu Cầu Kinh Nghiệm,Chấp Nhận Sinh Viên Mới Ra Trường)","Nhân Viên Phát Triển Phần Mềm ( Không Yêu Cầu Kinh Nghiệm,Chấp Nhận Sinh Viên Mới Ra Trường)",10.0,25.0,VND,Hà Nội,
2023-08-01,Java Teamleader,Java Teamleader,45.0,,VND,Hà Nội,
2023-08-01,Senior Java Developer,Software Engineer,,,VND,Hà Nội,
2023-08-01,Playable Ads Developer,Software Engineer,15.0,30.0,VND,Hà Nội,Đống Đa
2023-08-01,Lập Trình Viên Frontend,Lập Trình Viên Frontend,,,VND,Hồ Chí Minh,"Quận 2, Quận 12"
2023-08-01,Nhân Viên Video Editor (Lương Từ 7 - 12 Triệu),Nhân Viên Video Editor (Lương Từ 7 - 12 Triệu),12.0,,VND,Hà Nội,Hoàng Mai
2023-08-01,Quality Assurance (Testing Manager),Quality Assurance (Testing Manager),,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,AI Engineer (Nlp),AI Engineer (Nlp),40.0,,VND,Hà Nội,Hoàn Kiếm
2023-08-01,Nhân Viên Vận Hành Game,Nhân Viên Vận Hành Game,10.0,16.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Network Engineer (Upto 25 Triệu),Network Engineer (Upto 25 Triệu),,,VND,Hà Nội,
2023-08-01,Senior Java Full Stack Developer,Software Engineer,2000.0,,USD,Hà Nội,Thanh Xuân
2023-08-01,IT Helpdesk,IT Helpdesk,10.0,14.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Back-End Developer,Software Engineer,10.0,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,"Project Manager (IT Outsource Company - Global - From 1,5 Years Of Experience)","Project Manager (IT Outsource Company - Global - From 1,5 Years Of Experience)",,,VND,Hà Nội,Cầu Giấy
2023-08-01,Java Developer (Từ 4 Năm Kinh Nghiệm - Dự Án Khách Hàng Nước Ngoài),Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Devops Tại Hà Nội,Devops Tại Hà Nội,1700.0,,USD,Hà Nội,Đống Đa
2023-08-01,Nhân Viên Kỹ Thuật,Nhân Viên Kỹ Thuật,8.0,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Kỹ Thuật Dự Án - IT System,Kỹ Thuật Dự Án - IT System,15.0,25.0,VND,Hồ Chí Minh,Quận 7
2023-08-01,Middle Tester (Digital Banking),Middle Tester (Digital Banking),20.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Technical Leader (PHP/.Net/Python) Thưởng Signing Bonus,Technical Leader (PHP/.Net/Python) Thưởng Signing Bonus,40.0,,VND,Thừa Thiên Huế,TP Huế
2023-08-01,".Net Developer (C#, Ms Sql, E-Commerce)",Software Engineer,30.0,50.0,VND,Hồ Chí Minh,Quận 7
2023-08-01,Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên,Lập Trình Viên,,,VND,Hà Nội,Cầu Giấy
2023-08-01,PHP Developer (PHP/Wordpress),Software Engineer,8.0,15.0,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,PHP Developer (Symfony),Software Engineer,12.0,25.0,VND,Hà Nội,
2023-08-01,Lập Trình Viên Mobile (Junior),Lập Trình Viên Mobile (Junior),11.0,16.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Nodejs Developer,Software Engineer,20.0,,VND,Đà Nẵng,Sơn Trà
2023-08-01,Senior Java Developer,Software Engineer,,,VND,Đà Nẵng,Thanh Khê
2023-08-01,Embedded Software Engineer,Embedded Software Engineer,,,VND,Đà Nẵng: Thanh Khê: Hồ Chí Minh: Quận 4: Thừa Thiên Huế: TP Huế,
2023-08-01,Technical Leader,Technical Leader,,,VND,Đà Nẵng,Thanh Khê
2023-08-01,Embedded Linux Engineer,Embedded Linux Engineer,,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Firmware Developer,Software Engineer,,,VND,Hồ Chí Minh: Thủ Đức: Đà Nẵng: Thanh Khê: Thừa Thiên Huế: TP Huế,
2023-08-01,QA Engineer,QA Engineer,,,VND,Đà Nẵng,Thanh Khê
2023-08-01,Nodejs Developer,Software Engineer,,,VND,Đà Nẵng,Thanh Khê
2023-08-01,QA Engineer (Game),QA Engineer (Game),,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Reactjs Developer,Software Engineer,,,VND,Hà Nội,Hồ Chí Minh
2023-08-01,Devops,Devops,,,VND,Hà Nội,Hồ Chí Minh
2023-08-01,.Net Developer,Software Engineer,,,VND,Hà Nội,Hồ Chí Minh
2023-08-01,Delivery Manager,Delivery Manager,,,VND,Hà Nội: Hồ Chí Minh: Đà Nẵng,
2023-08-01,Nhân Viên Triển Khai Phần Mềm - Hà Nội - Bán Thời Gian,Nhân Viên Triển Khai Phần Mềm - Hà Nội - Bán Thời Gian,0.0,0.0,VND,Hà Nội,Thanh Trì
2023-08-01,Nhân Viên Triển Khai Và Hỗ Trợ Phần Mềm,Nhân Viên Triển Khai Và Hỗ Trợ Phần Mềm,8.0,12.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Full Stack Developer,Software Engineer,,,VND,Hà Nội,Hồ Chí Minh
2023-08-01,Font-End Engineer (PHP Laravel) Up To $1500,Font-End Engineer (PHP Laravel) Up To $1500,1000.0,,USD,Hồ Chí Minh,Tân Bình
2023-08-01,"Aem Front-End Developer (React, Adobe, Java)",Software Engineer,2500.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên PHP ( PHP Back-End Developer ),Software Engineer,15.0,25.0,VND,Hà Nội,Hà Đông
2023-08-01,Performance Test Engineer,Performance Test Engineer,,,VND,Hồ Chí Minh,Hà Nội
2023-08-01,Marketing Leader - Lương Cứng Upto 30M,Marketing Leader - Lương Cứng Upto 30M,20.0,30.0,VND,Hà Nội,Cầu Giấy
2023-08-01,C/C++ Software Engineer,C/C++ Software Engineer,,,VND,Hà Nội,Thanh Xuân
2023-08-01,Chuyên Viên IT Quản Lý ERP - Odoo,Chuyên Viên IT Quản Lý ERP - Odoo,,,VND,Hồ Chí Minh,Quận 10
2023-08-01,Chuyên Viên Triển Khai & Vận Hành Vmware (Cloud Vmware Engineer),Chuyên Viên Triển Khai & Vận Hành Vmware (Cloud Vmware Engineer),30.0,50.0,VND,Hà Nội,
2023-08-01,Comtor Tiếng Nhật (Phiên Dịch IT Tiếng Nhật),Comtor Tiếng Nhật (Phiên Dịch IT Tiếng Nhật),22.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên.Net,Lập Trình Viên.Net,8.0,15.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nodejs Developer/ Tech Leader,Software Engineer,2500.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,IT Communicator,IT Communicator,1500.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,System Administrator (Nhân Viên Vận Hành Bảo Trì Hệ Thống) Ưu Tiên Biết Tiếng Trung - Thu Nhập Từ 20 - 40 Triệu/Tháng,System Administrator (Nhân Viên Vận Hành Bảo Trì Hệ Thống) Ưu Tiên Biết Tiếng Trung - Thu Nhập Từ 20 - 40 Triệu/Tháng,20.0,40.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Kỹ Sư Infra (CSR Firewall) Tại Hà Nội,Kỹ Sư Infra (CSR Firewall) Tại Hà Nội,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Chuyên Viên IT Hệ Thống,Chuyên Viên IT Hệ Thống,,,VND,Hà Nội,Hà Đông
2023-08-01,Lập Trình Viên Java [Hà Đông]- Thu Nhập 25-30Tr,Lập Trình Viên Java [Hà Đông]- Thu Nhập 25-30Tr,25.0,30.0,VND,Hà Nội,Hà Đông
2023-08-01,.Net Developer,Software Engineer,,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,.Net Developer (Upto 1500$++),Software Engineer,1500.0,,USD,Hà Nội,Thanh Xuân
2023-08-01,Nhân Viên Hỗ Trợ Kỹ Thuật,Nhân Viên Hỗ Trợ Kỹ Thuật,8.0,,VND,Hà Nội,
2023-08-01,Business Analyst/ Product Owner,Business Analyst/ Product Owner,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Trưởng Phòng Kỹ Thuật Tại Hồ Chí Minh,Trưởng Phòng Kỹ Thuật Tại Hồ Chí Minh,18.0,25.0,VND,Hồ Chí Minh,Quận 7
2023-08-01,.Net Developer (.Net Core/Vuejs...),Software Engineer,15.0,35.0,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Junior Java/ .Net Developer- Thu Nhập Từ 25 - 40 Triệu,Software Engineer,25.0,40.0,VND,Hà Nội,Đống Đa
2023-08-01,Nhân Viên Nhập Liệu - Image Inspector (Part-Time) (Tiếng Anh) (Làm Việc Online),Nhân Viên Nhập Liệu - Image Inspector (Part-Time) (Tiếng Anh) (Làm Việc Online),6.0,10.0,VND,"Hồ Chí Minh: Bình Thạnh, Phú Nhuận, Gò Vấp, Thủ Đức: Bình Dương: Dĩ An, Thuận An: Đồng Nai: Biên Hoà",
2023-08-01,Mobile Developers Đi Làm Ngay,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Digital Product Owner,Digital Product Owner,,,VND,Hà Nội,Hoàn Kiếm
2023-08-01,Nhân Viên Quản Lý Chất Lượng,Nhân Viên Quản Lý Chất Lượng,84000.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên PHP,Lập Trình Viên PHP,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Nhân Viên Giám Sát Camera - Đi Làm Ngay,Nhân Viên Giám Sát Camera - Đi Làm Ngay,6.0,10.0,VND,Hà Nội,Hà Đông
2023-08-01,Solution Architect (Upto 3000$),Solution Architect (Upto 3000$),3000.0,,USD,Hà Nội,Thanh Xuân
2023-08-01,Nhân Viên Hỗ Trợ Kỹ Thuật IT ( IT Support/ IT Helpdesk ) - Lương Cứng Từ 8 - 15 Triệu,Nhân Viên Hỗ Trợ Kỹ Thuật IT ( IT Support/ IT Helpdesk ) - Lương Cứng Từ 8 - 15 Triệu,8.0,,VND,Hồ Chí Minh,"Thủ Đức, Nhà Bè, Quận 6, Quận 7, Quận 12, Bình Chánh"
2023-08-01,Product Owner,Product Owner,,,VND,Hà Nội,Cầu Giấy
2023-08-01,"Android Developer (+3 Yr Exp, Upto 45M)",Software Engineer,45.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Senior IT Specialist,Senior IT Specialist,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Junior Data Engineer (500$ - 1000$ ++),Junior Data Engineer (500$ - 1000$ ++),1000.0,,USD,Hà Nội,Thanh Xuân
2023-08-01,"Senior / Tech Lead / Middle (Java, Spring, Sql)","Senior / Tech Lead / Middle (Java, Spring, Sql)",25.0,40.0,VND,Hà Nội,"Cầu Giấy, Thanh Xuân"
2023-08-01,Front-End Developer - Hồ Chí Minh,Software Engineer,10.0,12.0,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Back-End Developer - Hồ Chí Minh,Software Engineer,10.0,12.0,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Nhân Viên Vận Hành Ba Kiêm Marketing,Nhân Viên Vận Hành Ba Kiêm Marketing,15.0,,VND,Hà Nội,Đống Đa
2023-08-01,Kỹ Sư Truyền Dẫn (Thu Nhập 15-20 Triệu),Kỹ Sư Truyền Dẫn (Thu Nhập 15-20 Triệu),15.0,20.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Software Tester (Manual),Software Tester (Manual),,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Nhân Viên Android Developer ( 600-1500$),Software Engineer,11.0,40.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Chuyên Viên Chính Hỗ Trợ Triển Khai Hạ Tầng CNTT - Nha Trang,Chuyên Viên Chính Hỗ Trợ Triển Khai Hạ Tầng CNTT - Nha Trang,,,VND,Khánh Hoà,TP Nha Trang
2023-08-01,Database Administrator (Chuyên Viên Quản Trị Cơ Sở Dữ Liệu),Database Administrator (Chuyên Viên Quản Trị Cơ Sở Dữ Liệu),,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Business Analyst (Middle/ Senior),Business Analyst (Middle/ Senior),,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Frontend (Web App),Lập Trình Viên Frontend (Web App),30.0,,VND,Hà Nội,Hoàng Mai
2023-08-01,Lập Trình Viên React Native,Lập Trình Viên React Native,35.0,,VND,Hà Nội,Hoàng Mai
2023-08-01,Nhân Viên Kiểm Thử Phần Mềm - Tester Lương 20 Triệu/ Tháng,Nhân Viên Kiểm Thử Phần Mềm - Tester Lương 20 Triệu/ Tháng,20.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Kỹ Sư Cầu Nối ( Brse),Kỹ Sư Cầu Nối ( Brse),50.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Nhân Viên Lập Trình PHP - Wordpress,Nhân Viên Lập Trình PHP - Wordpress,7.0,15.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Lập Trình Viên.Net,Lập Trình Viên.Net,15.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Middle Reactjs Developer | T11053,Software Engineer,,,VND,Hà Nội: Cầu Giấy: Hồ Chí Minh: Quận 7,
2023-08-01,Senior Reactjs Developer | T11052,Software Engineer,,,VND,Hà Nội: Cầu Giấy: Hồ Chí Minh: Quận 7,
2023-08-01,Automation Tester | T9162,Automation Tester | T9162,,,VND,Toàn Quốc,
2023-08-01,Tester,Tester,12.0,20.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,PHP Developer,Software Engineer,35.0,,VND,Hà Nội,Ba Đình
2023-08-01,Tuyển Lập Trình Viên Mobile Flutter,Tuyển Lập Trình Viên Mobile Flutter,8.0,10.0,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Backend Developer (Golang/Python),Software Engineer,50.0,,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Java Developer (Hà Nội),Software Engineer,,,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Lập Trình Viên PHP Laravel,Lập Trình Viên PHP Laravel,8.0,15.0,VND,Hồ Chí Minh,
2023-08-01,Technical Support Engineer (Business Analyst Background),Technical Support Engineer (Business Analyst Background),,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Chuyên Viên IT,Chuyên Viên IT,18.0,28.0,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Chuyên Viên Hạ Tầng Và Hỗ Trợ Người Dùng,Chuyên Viên Hạ Tầng Và Hỗ Trợ Người Dùng,15.0,,VND,Hồ Chí Minh,Quận 1
2023-08-01,PHP Developer (Symfony),Software Engineer,12.0,25.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Angular Developer - Salary Up To $3000,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,.Net Developer - Salary Up To $3000,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Customer Support (Shopify) - Ca Đêm,Customer Support (Shopify) - Ca Đêm,10.0,,VND,Hà Nội,
2023-08-01,Chuyên Viên Quản Trị Vận Hành Phần Mềm Ứng Dụng,Chuyên Viên Quản Trị Vận Hành Phần Mềm Ứng Dụng,15.0,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Nhân Viên Kỹ Thuật (Ca Hành Chính) - Thu Nhập Lên Tới 8 Triệu,Nhân Viên Kỹ Thuật (Ca Hành Chính) - Thu Nhập Lên Tới 8 Triệu,6.0,8.0,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,"Trưởng Nhóm Kỹ Thuật Mạng Truyền Hình Trực Tiếp Giải Đấu Golf, Lương 10-15 Tr/Tháng","Trưởng Nhóm Kỹ Thuật Mạng Truyền Hình Trực Tiếp Giải Đấu Golf, Lương 10-15 Tr/Tháng",10.0,15.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên SEO Website - Thu Nhập Từ 12 - 15 Triệu,Nhân Viên SEO Website - Thu Nhập Từ 12 - 15 Triệu,12.0,15.0,VND,Hà Nội,Hà Đông
2023-08-01,Junior Java Developer,Software Engineer,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Senior Java Developer,Software Engineer,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,System Administration Manager,System Administration Manager,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Nhân Viên Google Adwords,Nhân Viên Google Adwords,8.0,12.0,VND,Hà Nội,
2023-08-01,Chuyên Viên IT,Chuyên Viên IT,,,VND,Tây Ninh,Trảng Bàng
2023-08-01,Nhân Viên Fresher Frontend,Nhân Viên Fresher Frontend,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên Automation Test,Nhân Viên Automation Test,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Mobile (Android/IOS Developer) - Hà Nội,Software Engineer,20.0,30.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Trưởng Phòng IT,Trưởng Phòng IT,30.0,,VND,Hà Nội,Hà Đông
2023-08-01,Cocos Developer (Từ 6 Tháng Kinh Nghiệm),Software Engineer,13.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Nam,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Nam,7.0,8.0,VND,Hồ Chí Minh,Quận 3
2023-08-01,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Bắc,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Bắc,7.0,8.0,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Business Analyst (Japanese),Business Analyst (Japanese),,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Project Manager (Japanese),Project Manager (Japanese),,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Backend Developer (Golang),Software Engineer,,,VND,Hồ Chí Minh,Tân Bình
